DataPlus,DualPane,ExternalQuiz,Folder,Forumng,Glossary,Homepage,HtmlActivity,OuCollaborate,Oucontent,OuElluminate,OuWiki,Page,Questionnaire,Quiz,RepeatActivity,Resource,SharedSubpage,SubPage,Url,id1,final_result
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,542,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,542,Pass
0,0,0,0,33,0,20,0,0,3,0,0,0,0,0,0,6,0,17,1,543,Withdrawn
0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,8,0,13,4,543,Withdrawn
0,0,0,0,26,35,21,0,0,16,0,0,0,0,0,0,3,0,19,2,543,Withdrawn
0,0,0,0,23,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,16,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,24,0,21,0,0,21,0,0,0,0,0,0,4,0,22,4,543,Withdrawn
0,0,0,0,28,0,15,0,0,13,0,0,0,0,0,0,6,0,7,0,543,Withdrawn
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,50,0,24,0,6,17,0,0,0,0,0,0,5,0,17,5,543,Withdrawn
0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,543,Withdrawn
0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,543,Withdrawn
0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,1,0,2,1,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,19,0,13,0,2,18,0,0,0,0,0,0,11,0,19,2,543,Withdrawn
0,0,0,0,9,0,13,0,3,0,0,0,0,0,0,0,4,0,7,1,543,Withdrawn
0,0,0,0,17,0,18,0,0,2,0,0,0,0,0,0,0,0,3,3,543,Withdrawn
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,543,Withdrawn
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,543,Withdrawn
0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,2,0,7,1,543,Withdrawn
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,Withdrawn
0,0,0,0,118,0,55,0,0,1,0,0,0,0,60,0,2,0,13,0,544,Pass
0,0,0,0,104,0,11,0,0,0,0,0,0,0,13,0,0,0,1,0,544,Pass
0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,544,Pass
0,0,0,0,175,0,54,0,0,1,0,0,0,0,46,0,3,0,11,0,544,Pass
0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,1,0,3,0,0,0,0,0,0,0,21,0,0,0,1,0,544,Pass
0,0,0,0,4,0,5,0,0,0,0,0,0,0,22,0,0,0,1,0,544,Pass
0,0,0,0,151,0,12,0,0,0,0,0,0,0,1,0,2,0,2,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,61,0,0,0,3,0,544,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,544,Pass
0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,544,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,544,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,34,0,0,0,2,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,25,0,9,0,0,0,0,0,0,0,0,0,1,0,4,1,544,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,544,Pass
0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,1,0,4,0,545,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,54,0,0,0,3,0,545,Pass
0,0,0,0,28,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,545,Pass
0,0,0,0,3,0,11,0,0,3,0,0,0,0,0,0,5,0,4,0,545,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,0,1,0,2,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,545,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,27,0,16,0,0,0,0,0,0,0,89,0,2,0,7,0,545,Pass
0,0,0,0,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,40,0,11,0,0,0,0,0,0,0,0,0,7,0,5,1,545,Pass
0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,545,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,3,0,8,0,0,0,0,0,0,0,130,0,0,0,9,1,545,Pass
0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,2,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,17,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,545,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,546,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,1,0,28,0,6,0,0,0,0,0,0,0,0,0,0,0,7,1,546,Pass
0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,7,0,12,2,546,Pass
0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,546,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,546,Pass
0,0,1,0,15,0,10,0,0,13,0,0,0,0,0,0,4,0,12,0,546,Pass
0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,546,Pass
0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,4,0,6,1,546,Pass
0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,11,0,13,0,0,2,0,0,0,0,0,0,2,0,5,0,546,Pass
0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,5,2,546,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,15,0,15,0,0,12,0,0,0,0,0,0,2,0,16,1,546,Pass
0,0,0,0,16,0,10,0,0,0,0,18,0,0,0,0,1,0,8,1,546,Pass
0,0,0,0,20,0,11,0,0,0,0,28,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,36,0,19,0,0,0,0,39,0,0,0,0,0,0,3,2,546,Pass
0,0,0,0,12,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,18,0,11,0,0,0,0,15,0,0,0,0,2,0,13,1,546,Pass
0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,11,0,9,0,0,1,0,0,0,0,0,0,0,0,2,2,546,Pass
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,546,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,1,546,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,1,546,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,546,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,546,Pass
0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,546,Pass
0,0,0,0,34,0,16,0,0,2,12,3,0,0,0,0,2,0,15,5,547,Pass
0,0,0,0,51,0,51,0,0,10,7,20,0,0,0,0,14,0,61,11,547,Pass
0,0,3,0,10,0,28,0,0,10,0,9,0,0,0,0,4,0,23,14,547,Pass
0,0,5,0,37,0,49,0,0,17,0,45,0,0,0,0,8,0,32,7,547,Pass
0,0,0,0,46,0,36,0,0,0,0,25,0,0,0,0,7,0,13,6,547,Pass
0,0,0,0,7,0,33,0,0,0,0,5,0,0,0,0,27,0,46,7,547,Pass
0,0,4,0,10,0,25,0,0,0,3,2,0,0,0,0,6,0,29,6,547,Pass
0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,547,Pass
0,0,1,0,19,14,25,0,0,14,4,2,0,0,0,0,28,0,39,1,547,Pass
0,0,0,0,42,0,43,0,0,2,9,1,0,0,0,0,14,0,23,5,547,Pass
0,0,4,0,19,14,35,0,0,14,4,0,0,0,0,0,13,0,38,0,547,Pass
0,0,3,0,3,0,31,0,0,0,0,0,0,0,0,0,4,0,16,2,547,Pass
0,0,1,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,547,Pass
0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,3,0,20,7,547,Pass
0,0,2,0,14,0,18,0,0,5,0,0,0,0,0,0,3,0,10,2,547,Pass
0,0,1,0,16,0,15,0,0,1,0,0,0,0,0,0,7,0,21,4,547,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,Pass
0,0,1,0,59,0,39,0,0,2,0,23,0,0,0,0,5,0,18,2,547,Pass
0,0,0,0,23,0,19,0,0,0,0,5,0,0,0,0,0,0,2,1,547,Pass
0,0,0,0,36,0,15,0,0,0,0,4,0,0,0,0,3,0,6,2,547,Pass
0,0,0,0,48,9,28,0,0,0,0,20,0,0,0,0,4,0,18,4,547,Pass
0,0,2,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,547,Pass
0,0,2,0,0,0,18,0,0,26,1,0,0,0,0,0,23,0,65,4,547,Pass
0,0,4,0,12,0,20,0,0,1,1,0,0,0,0,0,0,0,13,0,547,Pass
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,547,Pass
0,0,2,0,4,0,55,0,0,0,0,0,0,0,0,0,3,0,37,6,547,Pass
0,0,0,0,5,0,11,0,0,0,0,3,0,0,0,0,0,0,4,3,547,Pass
0,0,0,0,5,0,11,0,0,0,0,3,0,0,0,0,0,0,4,3,547,Pass
0,0,1,0,7,6,12,0,0,12,6,0,0,0,0,0,14,0,37,2,547,Pass
0,0,0,0,2,0,15,0,0,0,5,0,0,0,0,0,0,0,0,1,547,Pass
0,0,0,0,1,0,24,0,0,0,2,0,0,0,0,0,15,0,20,5,547,Pass
0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,547,Pass
0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,7,15,547,Pass
0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,547,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,Pass
0,0,0,0,271,0,47,0,1,12,0,0,0,0,0,0,0,0,0,5,548,Pass
0,0,0,0,90,0,31,0,0,1,0,0,0,0,0,0,0,0,0,2,548,Pass
0,0,0,0,60,0,24,0,0,6,0,0,0,0,0,0,0,0,0,2,548,Pass
0,0,0,0,26,0,25,0,0,71,0,0,0,0,0,0,0,0,0,4,548,Pass
0,0,0,0,54,0,19,0,0,16,0,0,0,0,0,0,0,0,0,1,548,Pass
0,0,0,0,50,0,25,0,0,43,0,0,0,0,0,0,0,0,0,4,548,Pass
0,0,0,0,30,0,9,0,0,3,0,0,0,0,0,0,0,0,0,2,548,Pass
0,0,0,0,20,0,9,0,0,45,0,0,0,0,0,0,0,0,0,1,548,Pass
0,0,0,0,37,0,27,0,0,70,0,0,0,0,0,0,0,0,1,10,548,Pass
0,0,0,0,67,0,35,0,0,71,0,0,0,0,0,0,0,0,4,11,548,Pass
0,0,0,0,18,0,9,0,0,13,0,0,0,0,0,0,0,0,0,1,548,Pass
0,0,0,0,17,0,5,0,0,22,0,0,0,0,0,0,0,0,0,1,548,Pass
0,0,0,0,37,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,21,0,11,0,0,21,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,10,0,11,0,0,20,0,0,0,0,0,0,0,0,3,2,548,Pass
0,0,0,0,46,0,23,0,0,92,0,0,0,0,0,0,3,0,4,0,548,Pass
0,0,0,0,35,0,23,0,0,85,0,25,0,0,0,0,1,0,0,3,548,Pass
0,0,0,0,67,0,43,0,0,97,0,96,0,0,0,0,0,0,2,5,548,Pass
0,0,0,0,2,0,6,0,0,25,0,55,0,0,0,0,0,0,1,0,548,Pass
0,0,0,0,39,0,21,0,0,67,0,115,0,0,1,0,0,0,0,9,548,Pass
0,0,0,0,36,0,23,0,0,48,0,69,0,0,1,0,1,0,6,1,548,Pass
0,0,0,0,49,0,25,0,0,6,0,61,0,0,2,0,0,0,2,0,548,Pass
0,0,0,0,51,0,18,0,0,43,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,22,0,21,0,0,51,0,0,0,0,42,0,1,0,1,1,548,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,70,0,20,0,0,86,0,0,0,0,0,0,3,0,1,0,548,Pass
0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,63,0,14,0,0,24,0,0,0,0,1,0,0,0,5,0,548,Pass
0,0,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,43,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,24,0,14,0,0,30,0,0,0,0,0,0,0,0,4,0,548,Pass
0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,548,Pass
0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,548,Pass
0,0,0,0,56,0,23,0,0,37,2,0,0,0,49,0,14,0,22,0,549,Pass
0,0,0,0,38,0,17,0,0,29,1,0,0,1,12,0,8,0,42,10,549,Pass
0,0,0,0,21,0,17,0,0,35,0,16,0,0,0,0,1,0,12,1,549,Pass
0,0,0,0,45,0,31,0,0,9,3,34,0,0,7,0,1,0,15,1,549,Pass
0,2,0,0,0,0,3,0,0,47,0,0,0,8,0,0,0,0,5,0,549,Pass
0,0,0,0,1,0,5,0,0,30,0,2,0,0,0,0,0,0,2,0,549,Pass
0,1,0,0,19,0,11,0,0,12,0,0,0,0,57,0,0,0,22,0,549,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,9,0,4,0,549,Pass
0,2,0,0,0,0,18,0,0,37,6,1,0,1,45,0,0,0,10,0,549,Pass
0,2,0,0,0,0,16,0,0,60,0,0,0,0,23,0,6,0,32,0,549,Pass
0,9,0,0,21,0,14,0,0,42,0,0,0,0,33,0,0,0,26,3,549,Pass
0,0,0,0,26,0,16,0,0,52,29,1,0,0,9,0,4,0,15,0,549,Pass
0,0,0,0,0,0,23,0,0,170,2,0,4,0,92,0,7,0,36,4,549,Pass
0,0,0,0,12,0,7,0,0,14,0,0,0,0,0,0,10,0,6,0,549,Pass
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,9,0,0,14,0,0,0,0,22,0,0,0,7,0,549,Pass
0,0,0,0,5,0,21,0,0,64,2,0,0,0,40,0,2,0,26,7,549,Pass
0,0,0,0,0,0,13,0,0,42,0,0,1,0,26,0,2,0,25,6,549,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,1,0,16,0,0,44,0,5,3,0,2,0,2,0,17,1,549,Pass
0,0,0,0,5,0,15,0,0,13,6,5,1,0,1,0,0,0,7,0,549,Pass
0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,16,0,0,38,0,0,0,0,37,0,2,0,14,0,549,Pass
7,6,0,0,19,0,23,0,0,53,0,0,1,0,68,0,7,0,38,6,549,Pass
0,0,0,0,0,0,13,0,0,171,0,0,0,0,70,0,1,0,10,0,549,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,12,0,0,25,0,0,1,0,46,0,0,0,12,2,549,Pass
1,0,0,0,25,0,21,0,0,20,0,0,0,0,45,0,3,0,16,0,549,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,Pass
0,0,0,0,33,0,6,0,0,0,0,0,0,0,22,0,0,0,3,0,550,Pass
0,0,0,0,8,0,2,0,0,1,0,0,0,0,8,0,0,0,1,0,550,Pass
0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,0,0,0,2,0,550,Pass
0,0,0,0,1,0,7,0,0,30,0,0,0,0,0,0,1,0,2,1,550,Pass
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,3,0,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,3,0,0,0,0,0,0,0,34,0,0,0,2,0,550,Pass
0,0,0,0,3,0,13,0,0,0,0,0,0,0,28,0,4,0,16,0,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,1,0,1,0,550,Pass
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,550,Pass
0,0,0,0,0,0,6,0,0,23,0,0,0,0,0,0,1,0,2,1,550,Pass
0,0,0,0,0,0,13,0,0,19,0,0,0,0,5,0,5,0,1,2,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,7,0,0,0,0,0,0,0,85,0,4,0,6,0,550,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,0,550,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,1,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,550,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,550,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,550,Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,550,Pass
0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,4,0,550,Pass
0,0,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,1,0,550,Pass
0,0,0,0,0,0,4,0,0,0,0,0,0,0,57,0,1,0,3,0,550,Pass
